Country Name,Country Code,Series Name,Series Code,Series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023],series_type,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
China,CHN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"GDP, PPP",2.88E+13,3.18E+13,3.47E+13,,,,,,,,,,,,,
China,CHN,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,GDP: linked series,1.15E+14,1.20E+14,1.26E+14,,,,,,,,,,,,,
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Inflation, consumer prices",0.981015136,1.973575557,0.234836829,,,,,,,,,,,,,
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator",4.552326579,1.823677107,-0.582393794,,,,,,,,,,,,,
China,CHN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series",4.552326579,1.823677107,-0.582393794,,,,,,,,,,,,,
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,Trade,37.30199087,38.35148208,37.31677136,,,,,,,,,,,,,
China,CHN,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Trade in services,4.376980703,4.65518874,4.899991756,,,,,,,,,,,,,
China,CHN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Foreign direct investment, net",-1.65E+11,19846371667,1.43E+11,,,,,,,,,,,,,
China,CHN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows",1.930786223,1.06367353,0.240113517,,,,,,,,,,,,,
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows",3.44E+11,1.90E+11,42727679407,,,,,,,,,,,,,
China,CHN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net outflows",1.003328449,1.174660069,1.041324581,,,,,,,,,,,,,
China,CHN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Foreign direct investment, net outflows",1.79E+11,2.10E+11,1.85E+11,,,,,,,,,,,,,
China,CHN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Government expenditure on education, total",3.988325119,4.023569584,..,,,,,,,,,,,,,
China,CHN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,"Government expenditure on education, total",10.85031796,10.50490284,..,,,,,,,,,,,,,
China,CHN,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,"Government expenditure per student, primary",..,..,..,,,,,,,,,,,,,
China,CHN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,"Government expenditure per student, secondary",..,..,..,,,,,,,,,,,,,
China,CHN,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,"Government expenditure per student, tertiary",..,..,..,,,,,,,,,,,,,
China,CHN,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,Gross national expenditure deflator,104.5215158,106.2508276,106.0653246,,,,,,,,,,,,,
China,CHN,Gross national expenditure (current US$),NE.DAB.TOTL.CD,Gross national expenditure,1.73E+13,1.73E+13,1.74E+13,,,,,,,,,,,,,
China,CHN,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,Gross national expenditure,1.12E+14,1.16E+14,1.23E+14,,,,,,,,,,,,,
China,CHN,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,Gross national expenditure,1.07E+14,1.10E+14,1.16E+14,,,,,,,,,,,,,
China,CHN,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,Gross national expenditure,1.51E+13,1.55E+13,1.65E+13,,,,,,,,,,,,,
China,CHN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Gross national expenditure,97.06200273,96.58819111,97.716787,,,,,,,,,,,,,
China,CHN,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,Households and NPISHs Final consumption expenditure,4.38E+13,4.50E+13,4.93E+13,,,,,,,,,,,,,
China,CHN,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,Households and NPISHs Final consumption expenditure,4.35E+13,4.38E+13,..,,,,,,,,,,,,,
China,CHN,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,Households and NPISHs Final consumption expenditure,6.29E+12,6.34E+12,..,,,,,,,,,,,,,
China,CHN,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,Households and NPISHs Final consumption expenditure,6.79E+12,6.69E+12,6.96E+12,,,,,,,,,,,,,
China,CHN,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,Households and NPISHs Final consumption expenditure,12.2279168,0.843032913,..,,,,,,,,,,,,,
China,CHN,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,Households and NPISHs final consumption expenditure,38.11356525,37.39181085,39.12852426,,,,,,,,,,,,,
China,CHN,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,Households and NPISHs Final consumption expenditure per capita,4453.205874,4491.336169,..,,,,,,,,,,,,,
China,CHN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,Households and NPISHs Final consumption expenditure per capita growth,12.12779561,0.856243713,..,,,,,,,,,,,,,
China,CHN,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,"Households and NPISHs Final consumption expenditure, PPP",1.09E+13,1.10E+13,..,,,,,,,,,,,,,
China,CHN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP",1.09E+13,1.19E+13,1.35E+13,,,,,,,,,,,,,
China,CHN,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,Households and NPISHs final consumption expenditure: linked series,4.38E+13,4.50E+13,4.93E+13,,,,,,,,,,,,,
China,CHN,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,ICT goods imports,23.71,22.14,..,,,,,,,,,,,,,
China,CHN,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Imports of goods and services,3.09E+12,3.14E+12,3.13E+12,,,,,,,,,,,,,
China,CHN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Imports of goods and services,..,..,..,,,,,,,,,,,,,
China,CHN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,Imports of goods and services,..,..,..,,,,,,,,,,,,,
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Imports of goods and services,17.35801703,17.55999902,17.57369904,,,,,,,,,,,,,
China,CHN,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,Imports of goods and services,..,..,..,,,,,,,,,,,,,
China,CHN,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,Imports of goods and services,1.99E+13,2.12E+13,2.22E+13,,,,,,,,,,,,,
China,CHN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Imports of goods and services,3.09E+12,3.14E+12,3.13E+12,,,,,,,,,,,,,
China,CHN,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,"Imports of goods, services and primary income",3.55E+12,3.57E+12,3.51E+12,,,,,,,,,,,,,
China,CHN,Interest payments (% of expense),GC.XPN.INTP.ZS,Interest payments,..,..,..,,,,,,,,,,,,,
China,CHN,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,Interest payments,3.441940425,..,..,,,,,,,,,,,,,
China,CHN,Interest payments (current LCU),GC.XPN.INTP.CN,Interest payments,5.91E+11,..,..,,,,,,,,,,,,,
China,CHN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Interest rate spread,2.85,2.85,2.85,,,,,,,,,,,,,
China,CHN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,"International tourism, expenditures",..,..,..,,,,,,,,,,,,,
China,CHN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,"International tourism, expenditures",..,..,..,,,,,,,,,,,,,
China,CHN,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,"International tourism, expenditures for passenger transport items",..,..,..,,,,,,,,,,,,,
China,CHN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,"International tourism, expenditures for travel items",..,..,..,,,,,,,,,,,,,
China,CHN,Other expense (% of expense),GC.XPN.OTHR.ZS,Other expense,..,..,..,,,,,,,,,,,,,
China,CHN,Other expense (current LCU),GC.XPN.OTHR.CN,Other expense,..,..,..,,,,,,,,,,,,,
China,CHN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure,34.39476395,..,..,,,,,,,,,,,,,
China,CHN,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Out-of-pocket expenditure per capita,230.6219123,..,..,,,,,,,,,,,,,
China,CHN,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Out-of-pocket expenditure per capita, PPP",355.1835694,..,..,,,,,,,,,,,,,
India,IND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,GDP,2.78E+12,2.97E+12,3.22E+12,,,,,,,,,,,,,
India,IND,GDP (constant LCU),NY.GDP.MKTP.KN,GDP,1.50E+14,1.61E+14,1.74E+14,,,,,,,,,,,,,
India,IND,GDP (current LCU),NY.GDP.MKTP.CN,GDP,2.36E+14,2.69E+14,2.95E+14,,,,,,,,,,,,,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,GDP,3.17E+12,3.35E+12,3.57E+12,,,,,,,,,,,,,
India,IND,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,GDP deflator,157.0872056,167.6866853,169.9237107,,,,,,,,,,,,,
India,IND,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,GDP deflator: linked series,157.0872056,167.6866853,169.9237107,,,,,,,,,,,,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,GDP growth,9.689592492,6.987039326,8.152936311,,,,,,,,,,,,,
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,GDP per capita,1965.309434,2086.076886,2236.312793,,,,,,,,,,,,,
India,IND,GDP per capita (constant LCU),NY.GDP.PCAP.KN,GDP per capita,106221.2196,112748.4696,120868.4333,,,,,,,,,,,,,
India,IND,GDP per capita (current LCU),NY.GDP.PCAP.CN,GDP per capita,166859.9457,189064.1715,205384.1269,,,,,,,,,,,,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,GDP per capita,2239.613844,2352.613925,2480.792087,,,,,,,,,,,,,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,GDP per capita growth,8.790934477,6.144958608,7.201839391,,,,,,,,,,,,,
India,IND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"GDP per capita, PPP",8050.018575,8544.688884,9160.063654,,,,,,,,,,,,,
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",8050.018575,9153.880842,10166.24341,,,,,,,,,,,,,
India,IND,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,GDP per person employed,22095.29914,22493.65128,23339.60475,,,,,,,,,,,,,
India,IND,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,GDP per unit of energy use,..,..,..,,,,,,,,,,,,,
India,IND,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,GDP per unit of energy use,..,..,..,,,,,,,,,,,,,
India,IND,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,"GDP, PPP",1.14E+13,1.22E+13,1.32E+13,,,,,,,,,,,,,
India,IND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"GDP, PPP",1.14E+13,1.30E+13,1.46E+13,,,,,,,,,,,,,
India,IND,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,GDP: linked series,2.36E+14,2.69E+14,2.95E+14,,,,,,,,,,,,,
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Inflation, consumer prices",5.131407472,6.699034141,5.649143189,,,,,,,,,,,,,
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator",8.354907715,6.747513083,1.334050656,,,,,,,,,,,,,
India,IND,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series",8.354907715,6.747513083,1.334050656,,,,,,,,,,,,,
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,Trade,45.42308878,49.96531997,45.92185022,,,,,,,,,,,,,
India,IND,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Trade in services,11.95443976,14.49887633,14.46191766,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Foreign direct investment, net",-27488543123,-35408008686,-14200416754,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows",1.41217101,1.489211205,0.787065923,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows",44727277563,49940258404,28078983530,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net outflows",0.544277281,0.433349562,0.389022165,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Foreign direct investment, net outflows",17238734439,14532249718,13878566777,,,,,,,,,,,,,
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Government expenditure on education, total",4.635141373,4.120728493,..,,,,,,,,,,,,,
India,IND,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,"Government expenditure on education, total",14.64736176,14.15547466,..,,,,,,,,,,,,,
India,IND,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,"Government expenditure per student, primary",..,..,..,,,,,,,,,,,,,
India,IND,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,"Government expenditure per student, secondary",..,..,..,,,,,,,,,,,,,
India,IND,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,"Government expenditure per student, tertiary",..,..,..,,,,,,,,,,,,,
India,IND,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,Gross national expenditure deflator,155.9191141,168.9326313,174.1070675,,,,,,,,,,,,,
India,IND,Gross national expenditure (current US$),NE.DAB.TOTL.CD,Gross national expenditure,3.28E+12,3.51E+12,3.71E+12,,,,,,,,,,,,,
India,IND,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,Gross national expenditure,2.44E+14,2.82E+14,3.07E+14,,,,,,,,,,,,,
India,IND,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,Gross national expenditure,1.57E+14,1.67E+14,1.77E+14,,,,,,,,,,,,,
India,IND,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,Gross national expenditure,2.93E+12,3.12E+12,3.29E+12,,,,,,,,,,,,,
India,IND,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Gross national expenditure,103.54258,104.6619044,104.0529743,,,,,,,,,,,,,
India,IND,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,Households and NPISHs Final consumption expenditure,1.44E+14,1.64E+14,1.78E+14,,,,,,,,,,,,,
India,IND,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,Households and NPISHs Final consumption expenditure,8.73E+13,9.32E+13,9.70E+13,,,,,,,,,,,,,
India,IND,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,Households and NPISHs Final consumption expenditure,1.70E+12,1.81E+12,1.89E+12,,,,,,,,,,,,,
India,IND,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,Households and NPISHs Final consumption expenditure,1.93E+12,2.04E+12,2.15E+12,,,,,,,,,,,,,
India,IND,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,Households and NPISHs Final consumption expenditure,11.67675534,6.770640374,4.026132492,,,,,,,,,,,,,
India,IND,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,Households and NPISHs final consumption expenditure,60.95037963,60.93785235,60.34238606,,,,,,,,,,,,,
India,IND,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,Households and NPISHs Final consumption expenditure per capita,1201.100469,1272.328884,1311.915192,,,,,,,,,,,,,
India,IND,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,Households and NPISHs Final consumption expenditure per capita growth,10.76181703,5.930262903,3.111326685,,,,,,,,,,,,,
India,IND,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,"Households and NPISHs Final consumption expenditure, PPP",7.39E+12,7.89E+12,8.21E+12,,,,,,,,,,,,,
India,IND,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP",7.39E+12,8.54E+12,9.13E+12,,,,,,,,,,,,,
India,IND,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,Households and NPISHs final consumption expenditure: linked series,1.44E+14,1.64E+14,1.78E+14,,,,,,,,,,,,,
India,IND,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,ICT goods imports,9.39,7.64,..,,,,,,,,,,,,,
India,IND,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Imports of goods and services,7.17E+11,9.02E+11,8.60E+11,,,,,,,,,,,,,
India,IND,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Imports of goods and services,6.56E+11,7.26E+11,8.05E+11,,,,,,,,,,,,,
India,IND,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,Imports of goods and services,22.09442246,10.58979485,10.94276103,,,,,,,,,,,,,
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Imports of goods and services,24.02393045,26.76483213,24.07363871,,,,,,,,,,,,,
India,IND,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,Imports of goods and services,3.54E+13,3.92E+13,4.35E+13,,,,,,,,,,,,,
India,IND,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,Imports of goods and services,5.67E+13,7.21E+13,7.11E+13,,,,,,,,,,,,,
India,IND,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Imports of goods and services,7.61E+11,8.98E+11,8.59E+11,,,,,,,,,,,,,
India,IND,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,"Imports of goods, services and primary income",7.78E+11,9.71E+11,9.45E+11,,,,,,,,,,,,,
India,IND,Interest payments (% of expense),GC.XPN.INTP.ZS,Interest payments,..,23.22659299,..,,,,,,,,,,,,,
India,IND,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,Interest payments,..,33.97619976,..,,,,,,,,,,,,,
India,IND,Interest payments (current LCU),GC.XPN.INTP.CN,Interest payments,..,8.33E+12,..,,,,,,,,,,,,,
India,IND,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Interest rate spread,..,..,..,,,,,,,,,,,,,
India,IND,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,"International tourism, expenditures",..,..,..,,,,,,,,,,,,,
India,IND,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,"International tourism, expenditures",..,..,..,,,,,,,,,,,,,
India,IND,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,"International tourism, expenditures for passenger transport items",..,..,..,,,,,,,,,,,,,
India,IND,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,"International tourism, expenditures for travel items",..,..,..,,,,,,,,,,,,,
India,IND,Other expense (% of expense),GC.XPN.OTHR.ZS,Other expense,..,15.70414856,..,,,,,,,,,,,,,
India,IND,Other expense (current LCU),GC.XPN.OTHR.CN,Other expense,..,5.63E+12,..,,,,,,,,,,,,,
India,IND,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure,49.82,..,..,,,,,,,,,,,,,
India,IND,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Out-of-pocket expenditure per capita,37,..,..,,,,,,,,,,,,,
India,IND,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Out-of-pocket expenditure per capita, PPP",117,..,..,,,,,,,,,,,,,
Japan,JPN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,GDP,4.49E+12,4.53E+12,4.61E+12,,,,,,,,,,,,,
Japan,JPN,GDP (constant LCU),NY.GDP.MKTP.KN,GDP,5.43E+14,5.48E+14,5.58E+14,,,,,,,,,,,,,
Japan,JPN,GDP (current LCU),NY.GDP.MKTP.CN,GDP,5.53E+14,5.60E+14,5.91E+14,,,,,,,,,,,,,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,GDP,5.03E+12,4.26E+12,4.20E+12,,,,,,,,,,,,,
