Country Name,Series Name,Series Code,series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023],Country Code_CHN,Country Code_DEU,Country Code_IND,Country Code_JPN,Country Code_USA
Germany,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Imports of goods and services,1.41E+12,1.51E+12,1.50E+12,0,1,0,0,0
Germany,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,Imports of goods and services,8.980000075,6.992108481,-0.626071743,0,1,0,0,0
Germany,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Imports of goods and services,37.4990344,43.28360965,39.39675789,0,1,0,0,0
Germany,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,Imports of goods and services,1.28E+12,1.36E+12,1.36E+12,0,1,0,0,0
Germany,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,Imports of goods and services,1.38E+12,1.71E+12,1.65E+12,0,1,0,0,0
Germany,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Imports of goods and services,1.63E+12,1.80E+12,1.78E+12,0,1,0,0,0
Germany,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,"Imports of goods, services and primary income",1.77E+12,1.98E+12,2.06E+12,0,1,0,0,0
China,GDP (constant 2015 US$),NY.GDP.MKTP.KD,GDP,1.59E+13,1.63E+13,1.72E+13,1,0,0,0,0
China,GDP (constant LCU),NY.GDP.MKTP.KN,GDP,1.10E+14,1.13E+14,1.19E+14,1,0,0,0,0
China,GDP (current LCU),NY.GDP.MKTP.CN,GDP,1.15E+14,1.20E+14,1.26E+14,1,0,0,0,0
China,GDP (current US$),NY.GDP.MKTP.CD,GDP,1.78E+13,1.79E+13,1.78E+13,1,0,0,0,0
China,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,GDP deflator,104.5523266,106.4590234,105.8390127,1,0,0,0,0
China,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,GDP deflator: linked series,104.5523266,106.4590234,105.8390127,1,0,0,0,0
China,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,GDP growth,8.448469417,2.95066993,5.249557864,1,0,0,0,0
China,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,GDP per capita,11223.25535,11555.93024,12175.19611,1,0,0,0,0
China,GDP per capita (constant LCU),NY.GDP.PCAP.KN,GDP per capita,77827.03421,80133.94957,84428.21403,1,0,0,0,0
China,GDP per capita (current LCU),NY.GDP.PCAP.CN,GDP per capita,81369.97498,85309.82014,89357.98815,1,0,0,0,0
China,GDP per capita (current US$),NY.GDP.PCAP.CD,GDP per capita,12617.5051,12662.58267,12614.06174,1,0,0,0,0
China,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,GDP per capita growth,8.351719954,2.964156837,5.358857863,1,0,0,0,0
China,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"GDP per capita, PPP",20406.72966,21011.61713,22137.59983,1,0,0,0,0
China,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",20406.72966,22509.63635,24569.28651,1,0,0,0,0
China,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,GDP per person employed,38653.6718,40548.92627,42291.69881,1,0,0,0,0
China,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,"GDP, PPP",2.88E+13,2.97E+13,3.12E+13,1,0,0,0,0
China,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"GDP, PPP",2.88E+13,3.18E+13,3.47E+13,1,0,0,0,0
China,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,GDP: linked series,1.15E+14,1.20E+14,1.26E+14,1,0,0,0,0
China,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Inflation, consumer prices",0.981015136,1.973575557,0.234836829,1,0,0,0,0
China,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator",4.552326579,1.823677107,-0.582393794,1,0,0,0,0
China,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series",4.552326579,1.823677107,-0.582393794,1,0,0,0,0
China,Trade (% of GDP),NE.TRD.GNFS.ZS,Trade,37.30199087,38.35148208,37.31677136,1,0,0,0,0
China,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Trade in services,4.376980703,4.65518874,4.899991756,1,0,0,0,0
China,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Foreign direct investment, net",-1.65E+11,19846371667,1.43E+11,1,0,0,0,0
China,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows",1.930786223,1.06367353,0.240113517,1,0,0,0,0
China,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows",3.44E+11,1.90E+11,42727679407,1,0,0,0,0
China,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net outflows",1.003328449,1.174660069,1.041324581,1,0,0,0,0
China,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Foreign direct investment, net outflows",1.79E+11,2.10E+11,1.85E+11,1,0,0,0,0
China,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,Gross national expenditure deflator,104.5215158,106.2508276,106.0653246,1,0,0,0,0
China,Gross national expenditure (current US$),NE.DAB.TOTL.CD,Gross national expenditure,1.73E+13,1.73E+13,1.74E+13,1,0,0,0,0
China,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,Gross national expenditure,1.12E+14,1.16E+14,1.23E+14,1,0,0,0,0
China,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,Gross national expenditure,1.07E+14,1.10E+14,1.16E+14,1,0,0,0,0
China,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,Gross national expenditure,1.51E+13,1.55E+13,1.65E+13,1,0,0,0,0
China,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Gross national expenditure,97.06200273,96.58819111,97.716787,1,0,0,0,0
China,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,Households and NPISHs Final consumption expenditure,4.38E+13,4.50E+13,4.93E+13,1,0,0,0,0
China,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,Households and NPISHs Final consumption expenditure,6.79E+12,6.69E+12,6.96E+12,1,0,0,0,0
China,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,Households and NPISHs final consumption expenditure,38.11356525,37.39181085,39.12852426,1,0,0,0,0
China,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP",1.09E+13,1.19E+13,1.35E+13,1,0,0,0,0
China,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,Households and NPISHs final consumption expenditure: linked series,4.38E+13,4.50E+13,4.93E+13,1,0,0,0,0
China,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Imports of goods and services,3.09E+12,3.14E+12,3.13E+12,1,0,0,0,0
China,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Imports of goods and services,17.35801703,17.55999902,17.57369904,1,0,0,0,0
China,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,Imports of goods and services,1.99E+13,2.12E+13,2.22E+13,1,0,0,0,0
China,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Imports of goods and services,3.09E+12,3.14E+12,3.13E+12,1,0,0,0,0
China,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,"Imports of goods, services and primary income",3.55E+12,3.57E+12,3.51E+12,1,0,0,0,0
China,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Interest rate spread,2.85,2.85,2.85,1,0,0,0,0
India,GDP (constant 2015 US$),NY.GDP.MKTP.KD,GDP,2.78E+12,2.97E+12,3.22E+12,0,0,1,0,0
India,GDP (constant LCU),NY.GDP.MKTP.KN,GDP,1.50E+14,1.61E+14,1.74E+14,0,0,1,0,0
India,GDP (current LCU),NY.GDP.MKTP.CN,GDP,2.36E+14,2.69E+14,2.95E+14,0,0,1,0,0
India,GDP (current US$),NY.GDP.MKTP.CD,GDP,3.17E+12,3.35E+12,3.57E+12,0,0,1,0,0
India,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,GDP deflator,157.0872056,167.6866853,169.9237107,0,0,1,0,0
India,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,GDP deflator: linked series,157.0872056,167.6866853,169.9237107,0,0,1,0,0
India,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,GDP growth,9.689592492,6.987039326,8.152936311,0,0,1,0,0
India,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,GDP per capita,1965.309434,2086.076886,2236.312793,0,0,1,0,0
India,GDP per capita (constant LCU),NY.GDP.PCAP.KN,GDP per capita,106221.2196,112748.4696,120868.4333,0,0,1,0,0
India,GDP per capita (current LCU),NY.GDP.PCAP.CN,GDP per capita,166859.9457,189064.1715,205384.1269,0,0,1,0,0
India,GDP per capita (current US$),NY.GDP.PCAP.CD,GDP per capita,2239.613844,2352.613925,2480.792087,0,0,1,0,0
India,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,GDP per capita growth,8.790934477,6.144958608,7.201839391,0,0,1,0,0
India,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"GDP per capita, PPP",8050.018575,8544.688884,9160.063654,0,0,1,0,0
India,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",8050.018575,9153.880842,10166.24341,0,0,1,0,0
India,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,GDP per person employed,22095.29914,22493.65128,23339.60475,0,0,1,0,0
India,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,"GDP, PPP",1.14E+13,1.22E+13,1.32E+13,0,0,1,0,0
India,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"GDP, PPP",1.14E+13,1.30E+13,1.46E+13,0,0,1,0,0
India,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,GDP: linked series,2.36E+14,2.69E+14,2.95E+14,0,0,1,0,0
India,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Inflation, consumer prices",5.131407472,6.699034141,5.649143189,0,0,1,0,0
India,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator",8.354907715,6.747513083,1.334050656,0,0,1,0,0
India,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series",8.354907715,6.747513083,1.334050656,0,0,1,0,0
India,Trade (% of GDP),NE.TRD.GNFS.ZS,Trade,45.42308878,49.96531997,45.92185022,0,0,1,0,0
India,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Trade in services,11.95443976,14.49887633,14.46191766,0,0,1,0,0
India,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Foreign direct investment, net",-27488543123,-35408008686,-14200416754,0,0,1,0,0
India,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows",1.41217101,1.489211205,0.787065923,0,0,1,0,0
India,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows",44727277563,49940258404,28078983530,0,0,1,0,0
India,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net outflows",0.544277281,0.433349562,0.389022165,0,0,1,0,0
India,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Foreign direct investment, net outflows",17238734439,14532249718,13878566777,0,0,1,0,0
India,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,Gross national expenditure deflator,155.9191141,168.9326313,174.1070675,0,0,1,0,0
India,Gross national expenditure (current US$),NE.DAB.TOTL.CD,Gross national expenditure,3.28E+12,3.51E+12,3.71E+12,0,0,1,0,0
India,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,Gross national expenditure,2.44E+14,2.82E+14,3.07E+14,0,0,1,0,0
India,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,Gross national expenditure,1.57E+14,1.67E+14,1.77E+14,0,0,1,0,0
India,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,Gross national expenditure,2.93E+12,3.12E+12,3.29E+12,0,0,1,0,0
India,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Gross national expenditure,103.54258,104.6619044,104.0529743,0,0,1,0,0
India,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,Households and NPISHs Final consumption expenditure,1.44E+14,1.64E+14,1.78E+14,0,0,1,0,0
India,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,Households and NPISHs Final consumption expenditure,8.73E+13,9.32E+13,9.70E+13,0,0,1,0,0
India,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,Households and NPISHs Final consumption expenditure,1.70E+12,1.81E+12,1.89E+12,0,0,1,0,0
India,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,Households and NPISHs Final consumption expenditure,1.93E+12,2.04E+12,2.15E+12,0,0,1,0,0
India,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,Households and NPISHs Final consumption expenditure,11.67675534,6.770640374,4.026132492,0,0,1,0,0
India,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,Households and NPISHs final consumption expenditure,60.95037963,60.93785235,60.34238606,0,0,1,0,0
India,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,Households and NPISHs Final consumption expenditure per capita,1201.100469,1272.328884,1311.915192,0,0,1,0,0
India,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,Households and NPISHs Final consumption expenditure per capita growth,10.76181703,5.930262903,3.111326685,0,0,1,0,0
India,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,"Households and NPISHs Final consumption expenditure, PPP",7.39E+12,7.89E+12,8.21E+12,0,0,1,0,0
India,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP",7.39E+12,8.54E+12,9.13E+12,0,0,1,0,0
India,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,Households and NPISHs final consumption expenditure: linked series,1.44E+14,1.64E+14,1.78E+14,0,0,1,0,0
India,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Imports of goods and services,7.17E+11,9.02E+11,8.60E+11,0,0,1,0,0
India,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Imports of goods and services,6.56E+11,7.26E+11,8.05E+11,0,0,1,0,0
India,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,Imports of goods and services,22.09442246,10.58979485,10.94276103,0,0,1,0,0
India,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Imports of goods and services,24.02393045,26.76483213,24.07363871,0,0,1,0,0
India,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,Imports of goods and services,3.54E+13,3.92E+13,4.35E+13,0,0,1,0,0
India,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,Imports of goods and services,5.67E+13,7.21E+13,7.11E+13,0,0,1,0,0
India,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Imports of goods and services,7.61E+11,8.98E+11,8.59E+11,0,0,1,0,0
India,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,"Imports of goods, services and primary income",7.78E+11,9.71E+11,9.45E+11,0,0,1,0,0
Japan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,GDP,4.49E+12,4.53E+12,4.61E+12,0,0,0,1,0
Japan,GDP (constant LCU),NY.GDP.MKTP.KN,GDP,5.43E+14,5.48E+14,5.58E+14,0,0,0,1,0
Japan,GDP (current LCU),NY.GDP.MKTP.CN,GDP,5.53E+14,5.60E+14,5.91E+14,0,0,0,1,0
Japan,GDP (current US$),NY.GDP.MKTP.CD,GDP,5.03E+12,4.26E+12,4.20E+12,0,0,0,1,0
Japan,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,GDP deflator,101.7389989,102.0787867,105.9506533,0,0,0,1,0
Japan,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,GDP deflator: linked series,101.7389989,102.0787867,105.9506533,0,0,0,1,0
Japan,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,GDP growth,2.559320239,0.954736938,1.679019523,0,0,0,1,0
Japan,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,GDP per capita,35701.45427,36202.63927,36990.33011,0,0,0,1,0
Japan,GDP per capita (constant LCU),NY.GDP.PCAP.KN,GDP per capita,4321447.748,4382113.198,4477458.468,0,0,0,1,0
Japan,GDP per capita (current LCU),NY.GDP.PCAP.CN,GDP per capita,4396597.678,4473207.986,4743896.499,0,0,0,1,0
Japan,GDP per capita (current US$),NY.GDP.PCAP.CD,GDP per capita,40058.53733,34017.27181,33766.52683,0,0,0,1,0
Japan,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,GDP per capita growth,3.032130828,1.403822375,2.175782912,0,0,0,1,0
Japan,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"GDP per capita, PPP",44347.65935,44970.22171,45948.67611,0,0,0,1,0
Japan,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"GDP per capita, PPP",44347.65935,47366.33689,49885.19791,0,0,0,1,0
Japan,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,GDP per person employed,83526.9639,83812.30236,84888.82491,0,0,0,1,0
Japan,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,"GDP, PPP",5.57E+12,5.63E+12,5.72E+12,0,0,0,1,0
Japan,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,"GDP, PPP",5.57E+12,5.93E+12,6.21E+12,0,0,0,1,0
Japan,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,GDP: linked series,5.53E+14,5.60E+14,5.91E+14,0,0,0,1,0
Japan,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Inflation, consumer prices",-0.233352779,2.497702782,3.268133659,0,0,0,1,0
Japan,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator",-0.190060625,0.333979877,3.793017835,0,0,0,1,0
Japan,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series",-0.190060625,0.333979877,3.793017835,0,0,0,1,0
Japan,Trade (% of GDP),NE.TRD.GNFS.ZS,Trade,36.77148329,46.84373214,45.16264848,0,0,0,1,0
Japan,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,Trade in services,7.553455263,8.999118541,10.34785306,0,0,0,1,0
Japan,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Foreign direct investment, net",1.75E+11,1.27E+11,1.62E+11,0,0,0,1,0
Japan,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows",0.695725962,1.127819293,0.475297449,0,0,0,1,0
Japan,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows",35027163876,48004621741,19983856530,0,0,0,1,0
Japan,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net outflows",4.164997692,4.108185939,4.33035119,0,0,0,1,0
Japan,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,"Foreign direct investment, net outflows",2.10E+11,1.75E+11,1.82E+11,0,0,0,1,0
Japan,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,Gross national expenditure deflator,102.4608291,105.5753952,108.3416963,0,0,0,1,0
Japan,Gross national expenditure (current US$),NE.DAB.TOTL.CD,Gross national expenditure,5.06E+12,4.42E+12,4.27E+12,0,0,0,1,0
Japan,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,Gross national expenditure,5.55E+14,5.81E+14,6.00E+14,0,0,0,1,0
Japan,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,Gross national expenditure,5.42E+14,5.50E+14,5.54E+14,0,0,0,1,0
Japan,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,Gross national expenditure,4.48E+12,4.54E+12,4.57E+12,0,0,0,1,0
Japan,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Gross national expenditure,100.52053,103.7603038,101.5462318,0,0,0,1,0
Japan,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Imports of goods and services,9.42E+11,1.08E+12,9.90E+11,0,0,0,1,0
Japan,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,Imports of goods and services,8.39E+11,9.05E+11,8.92E+11,0,0,0,1,0
Japan,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,Imports of goods and services,5.142160374,7.885840298,-1.421333878,0,0,0,1,0
Japan,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Imports of goods and services,18.64600665,25.30200902,23.35210391,0,0,0,1,0
Japan,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,Imports of goods and services,1.02E+14,1.10E+14,1.08E+14,0,0,0,1,0
Japan,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,Imports of goods and services,1.03E+14,1.42E+14,1.38E+14,0,0,0,1,0
Japan,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Imports of goods and services,9.39E+11,1.08E+12,9.82E+11,0,0,0,1,0
Japan,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,"Imports of goods, services and primary income",1.05E+12,1.19E+12,1.14E+12,0,0,0,1,0
China,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.CG.Z1,Central Gov,19.8367429419.6046075519.8003979220.23368724,19.8400213520.2481099320.88744525..,21.4500708721.5165710322.664549923.81106543,1,0,0,0,0
China,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.CG,Central Gov,2.10E+132.14E+132.22E+132.33E+13,2.32E+132.39E+132.50E+13..,2.61E+132.66E+132.83E+133.00E+13,1,0,0,0,0
China,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.CG.CD,Central Gov,3.20E+123.31E+123.43E+123.65E+12,3.66E+123.57E+123.52E+12..,3.81E+123.66E+123.87E+124.20E+12,1,0,0,0,0
China,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.CG.Z1,Central Gov,16.5574743416.528484416.1371628215.48923464,15.6687449215.8698123216.45258399..,17.7388871517.5287150618.0163740218.77672407,1,0,0,0,0
China,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.CG,Central Gov,1.75E+131.80E+131.81E+131.78E+13,1.83E+131.87E+131.97E+13..,2.16E+132.16E+132.25E+132.37E+13,1,0,0,0,0
China,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.CG.CD,Central Gov,2.67E+122.79E+122.79E+122.79E+12,2.89E+122.80E+122.77E+12..,3.15E+122.98E+123.08E+123.31E+12,1,0,0,0,0
China,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.CG.Z1,Central Gov,2.7907683092.7970999543.1643773763.837067884,3.6245847263.8372448073.485697825..,3.0509454983.4420325663.8579186073.678142377,1,0,0,0,0
China,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.CG,Central Gov,2.95E+123.05E+123.54E+124.41E+12,4.24E+124.53E+124.17E+12..,3.72E+124.25E+124.81E+124.64E+12,1,0,0,0,0
China,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.CG.CD,Central Gov,4.50E+114.73E+115.48E+116.92E+11,6.69E+116.76E+115.88E+11..,5.41E+115.85E+116.59E+116.49E+11,1,0,0,0,0
China,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.CG.Z1,Central Gov,0.4885002910.2790231970.498857730.907384718,0.546691710.541052810.949163432..,0.6602382260.545823410.790257281.356198984,1,0,0,0,0
China,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.CG,Central Gov,5.17E+113.05E+115.58E+111.04E+12,6.40E+116.38E+111.14E+12..,8.05E+116.74E+119.85E+111.71E+12,1,0,0,0,0
China,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.CG.CD,Central Gov,7874639703047175215588863632136061.64E+11,1.01E+11953621902821.60E+11..,1.17E+11928198559291.35E+112.39E+11,1,0,0,0,0
China,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.CG.Z1,Central Gov,19.8524400119.6196255419.8149561320.24795758,19.8540338820.2623474820.90215318..,21.4641830821.5305831222.6781058823.82431327,1,0,0,0,0
China,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.CG.CD,Central Gov,3.20E+123.32E+123.43E+123.65E+12,3.66E+123.57E+123.52E+12..,3.81E+123.66E+123.87E+124.20E+12,1,0,0,0,0
Germany,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.CG.Z1,Central Gov,47.1236811346.6755384246.6109145746.47794346,43.4539934540.1758017237.6128138435.92981524,37.2731677936.7192898236.1857103837.61727849,0,1,0,0,0
Germany,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.CG,Central Gov,1.63E+121.66E+121.68E+121.71E+12,1.63E+121.54E+121.46E+121.42E+12,1.50E+121.50E+121.50E+121.57E+12,0,1,0,0,0
Germany,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.CG.CD,Central Gov,1.91E+121.97E+121.95E+121.94E+12,1.81E+121.60E+121.43E+121.52E+12,1.63E+121.63E+121.59E+121.74E+12,0,1,0,0,0
Germany,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.CG.Z1,Central Gov,39.9618268140.0852137540.187393340.17541143,39.8319724539.7621081938.9364355238.91939755,39.6786464839.7384659540.259532739.5504593,0,1,0,0,0
Germany,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.CG,Central Gov,1.38E+121.42E+121.45E+121.48E+12,1.50E+121.52E+121.51E+121.54E+12,1.60E+121.62E+121.66E+121.66E+12,0,1,0,0,0
